$GPRMC,172117.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*78
$GPRMC,172118.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*77
$GPRMC,172119.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*76
$GPRMC,172120.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7C
$GPRMC,172121.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7D
$GPRMC,172122.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7E
$GPRMC,172123.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7F
$GPRMC,172124.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*78
$GPRMC,172125.000,A,3402.6779,N,11829.6944,W,0.14,187.96,200516,,,A*7C
$GPRMC,172126.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7A
$GPRMC,172127.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7B
$GPRMC,172128.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*74
$GPRMC,172129.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*75
$GPRMC,172130.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7D
$GPRMC,172131.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7C
$GPRMC,172132.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7F
$GPRMC,172133.000,A,3402.6779,N,11829.6944,W,0.00,187.96,200516,,,A*7E
$GPRMC,172134.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7E
$GPRMC,172135.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7F
$GPRMC,172136.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7C
$GPRMC,172137.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7D
$GPRMC,172138.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*72
$GPRMC,172139.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*73
$GPRMC,172140.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7D
$GPRMC,172141.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7C
$GPRMC,172142.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7F
$GPRMC,172143.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7E
